video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category,reply_dimension,comment_dimension
i09U-eoq-bk,"SAS, bro, you defended it. No need to be disgusted. What did you think was gonna happen?",He needs to Google Malcolm X’s speech comparing Conservatives & Liberals to wolves and foxes,2024-08-01T21:59:43Z,2024-08-01T23:45:33Z,"Why I’m disgusted by Donald Trump’s NABJ interview, Kamala race comments. Olympics, more",17,Stephen A. Smith,17,Sports,conflict,conflict
AAC_6w-5bdw,Wow.  Just found out about this channel.  Can't wait to listen to this.,We dabble in a little bit of everything ... I have a long history of classic gaming podcasts.  Some of my older shows with classic interviews like this are available on https://www.retrogamingradio.com ...,2021-12-06T15:25:07Z,2021-12-06T15:30:52Z,Q*Bert Creator Warren Davis Extended Interview (Part 1) - PSR 2021-12-03,20,MonroeWorld,20,Gaming,fun,respect
0p9D-SDmVBs,Kassadee is such and amazing sister. We all know she will be the best mom ever❤,​@That one aesthetic aquarius 💗 her real name is Kassadee but her nickname is kass,2023-04-24T21:05:36Z,2023-04-25T00:01:31Z,She DOESN'T believe me 😂😭 #shorts,24,JUSTKASS,24,Entertainment,knowledge,romance
0p9D-SDmVBs,"PresLee be like, ""My 24 year old sister doesn't know my age!!! 😣""
(Guys it's a joke so don't come at me)",It’s a very funny joke since Kass has forgotten twice in the past XD,2023-04-24T20:32:43Z,2023-04-24T20:48:29Z,She DOESN'T believe me 😂😭 #shorts,24,JUSTKASS,24,Entertainment,fun,conflict
YrbKTO-Mg6E,How about electrolytes? Also i think autophagy happens at 72 hours not 24,"Depending on your diet, it can actually start around 12-16hrs. Definitely don’t need 72hrs for it to begin.",2025-03-10T22:14:44Z,2025-04-15T16:55:17Z,What if You Fast for 24 Hours #shorts,26,"Dr. Janine Bowring, ND",26,Howto & Style,knowledge,knowledge
YrbKTO-Mg6E,"Make sure you consult an actual doctor before embarking on radical changes in your diet, because one should always make sure that itself a healthy choice for oneself.



(Not a criticism of your work; it sound like you know what you’re talking about.)","Most MEDICAL Drs. aren't educated in nutrition or how the body works. 
They receive a MAXIMUM of 16 hours
of nutritional education in ALL their YEARS of medical training. 
Their MAIN job is to LOBBY for BIG PHARMA & MARKET & PRESCRIBE 
their DRUGS making US ALL SICKER 
& WEAKER. Better to consult a NUTRITIONIST or N.D. (Naturopathic Dr) who actually has TRAINING in & 
UNDERSTANDS the BODY. ❤🍋🥦",2024-05-26T18:33:39Z,2024-05-26T20:47:44Z,What if You Fast for 24 Hours #shorts,26,"Dr. Janine Bowring, ND",26,Howto & Style,similarity,conflict
YrbKTO-Mg6E,I fast for 24 hours every day just eat once a day and I feel great done it now for 4 years I recommend it ❤,Wow. Would you recommend how you started? Do you take any supplements or herbs to assist your body in fasting? What time do you eat each day? I'm intrigued!,2024-05-26T07:55:33Z,2024-05-28T16:01:00Z,What if You Fast for 24 Hours #shorts,26,"Dr. Janine Bowring, ND",26,Howto & Style,social_support,romance
YrbKTO-Mg6E,"24 hrs is too long for me, I feel sick and get grumpy, acid reflux etc. Though  I could go all day if I have coffee! I seem to only eat 1 main meal","​@@quadcontrollerwe may be different, but to me watching others eat makes me hungry, and when it is tasty i absolutely hate that I can't eat even a small piece of apple, eating > watching others eat.",2024-05-26T04:28:37Z,2024-05-26T17:34:09Z,What if You Fast for 24 Hours #shorts,26,"Dr. Janine Bowring, ND",26,Howto & Style,knowledge,knowledge
YrbKTO-Mg6E,"Do you have a video about how to fast without being hungry, tips etc?",I recommend her or Dr. Berg. Best advise is to start slow and watch your fasting window a week before your period,2024-05-26T03:38:33Z,2024-05-26T20:41:55Z,What if You Fast for 24 Hours #shorts,26,"Dr. Janine Bowring, ND",26,Howto & Style,knowledge,social_support
PX0lUi-mG6E,"Even in gear 5 zoro could probably quite easily cut up Luffy, though. Luffy's actually 200IQ for wanting the best swordsman in the world to be his first mate, lmao.","If Zoros swords don’t turn into rubber, manage to completely outplay Luffy while being completely out physical-ed, and somehow bypass luffy’s superior Haki",2023-03-24T10:22:24Z,2023-08-17T00:33:51Z,"Luffy vs. Zoro  | Song: Whenever, Whenever by Shakira #onepiece #luffyedit #zoro #anime",22,Demon King Tanjiro,22,People & Blogs,conflict,conflict
FDcCVW-7J7I,love watching this content. i play a little StarCraft 2 and i suck very not good. it would be nice to see a quick tutorial on basic things like efficiently moving workers to gas and minerals after being forced to pull them. i see you do it in seconds but it takes me like 10 sec+ to do all that. same with just how to use control groups effectively. imp just struggling with some random stuff,"Just comes with practice there’s no *trick* to it. You get faster, the movements get more comfortable. Stick with it!",2023-06-27T15:26:19Z,2023-09-24T09:56:14Z,Battery Rushing Their NATURAL Base Cheesiest Man Alive,20,Harstem,20,Gaming,knowledge,respect
FDcCVW-7J7I,"08:37 Protos Probes, are they IMBA or does he suck? lol",Does anyone know what was going on there? Shield battery or something? Usually they die in 2 hits no problem.,2023-06-26T18:11:02Z,2023-06-26T18:27:00Z,Battery Rushing Their NATURAL Base Cheesiest Man Alive,20,Harstem,20,Gaming,conflict,knowledge
a2YR5J-7j7I,"Guys !
If anyone planning to buy this phone then kindly refrain from doing so as phone would stop working after 1-2 months of usage, I did big mistake by buying Q1200.
It's looks are good and camera quality is excellent, but what you get is a absolute scrap piece.
Me and my friend got same phone on same day and everything is fine till 2months of use, but later this phone stopped working.
It has battery and display problem and phone is unreliable that it would switch off suddenly in spite of full battery.
I wasted my hard earned money on this phone.
Please don't buy this phone to waster your money.","Nagaraj B Patil you are very correct this was my worst phone ever, although it's out of production but feel the most worst phone of the century",2014-11-11T20:17:42Z,2018-07-29T02:03:37Z,XOLO Q1200 review - handset and gaming review,28,Gogi Tech,28,Science & Technology,knowledge,conflict
IHYA-9KaZ-g,Hopefully you can make a self defense kickboxing workout teach where to punch and kick on the body. Keep up the great work,"Maybe I could get my husband to do that, he has a black belt. Not sure how I could do it on the rebounder, but I'm going to research it so see if it's possible. Thank you!",2025-06-18T20:20:45Z,2025-06-18T20:58:52Z,Beginner Kickboxing on a Mini Trampoline (For Women Over 60),26,Rebounding with Cheryl,26,Howto & Style,trust,respect
WhEeNh-o4XE,"Although there is good content, the use of computer voice narration is far too annoying and irritating.  Try a human narration and show some talent.   Channel is now blocked.  Sorry...","Thanks for your honest feedback — it’s truly appreciated. We understand that AI narration isn't for everyone. We're constantly working to improve both the voice quality and storytelling. Your input helps guide us in that process, and we hope you’ll give us another shot down the road.",2025-06-17T20:42:19Z,2025-06-18T03:27:51Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,respect,respect
WhEeNh-o4XE,There are high speed chase scenes in this video that really look like an action movie.,"Absolutely! Some of those high-speed chase shots feel straight out of a Hollywood blockbuster — the screeching tires, split-second decisions, and dramatic crashes keep you glued to the screen. Real-life adrenaline at its peak!",2025-06-17T16:38:43Z,2025-06-18T03:24:24Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,knowledge,similarity
WhEeNh-o4XE,These high-speed PITs at 130 MPH are insane — respect to officers risking everything to protect the public.,"Absolutely — those 130 MPH PITs are nothing short of jaw-dropping. The skill, precision, and sheer courage it takes to execute maneuvers like that at breakneck speed deserves real respect. These officers aren’t just chasing suspects — they’re putting their lives on the line to stop chaos before it spreads.",2025-06-17T10:59:09Z,2025-06-18T02:50:16Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,knowledge,knowledge
WhEeNh-o4XE,Why do so many criminals think they can outrun the police? These brutal high-speed chases almost always end the same!,"Exactly — it’s like watching a doomed rerun every time. No matter how fast they go or how hard they try, the ending is always the same: busted, bruised, and in cuffs. Some people never learn.",2025-06-17T04:38:14Z,2025-06-17T09:54:09Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,conflict,conflict
WhEeNh-o4XE,"Ah yes, another genius thinking they can outrun a radio and a helicopter. These 'criminal masterminds' really out here giving the cops live entertainment!",Spot on! It’s like they watched one action movie and thought they could outdrive a radio signal and outfly a chopper. Spoiler alert: they can’t — and we get front-row seats to the crash course in reality. 😅🚓🚁,2025-06-17T04:00:05Z,2025-06-17T04:33:23Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,fun,fun
WhEeNh-o4XE,"One bad decision turns into a nightmare when you’re up against trained, relentless law enforcement.","Absolutely — all it takes is one reckless choice to set off a chain of events you can’t undo. And when officers are trained to stay locked in, there’s nowhere left to run.",2025-06-17T01:37:28Z,2025-06-17T02:08:29Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,knowledge,knowledge
WhEeNh-o4XE,14:55 Imagine being the owner of the car that was damaged because of that chase. I would not be very happy about it!,Totally understandable. Getting your car wrecked because someone else made reckless decisions would be incredibly frustrating. Innocent people shouldn’t have to pay the price for someone else’s chaos.,2025-06-16T21:09:10Z,2025-06-17T04:19:09Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,conflict,conflict
WhEeNh-o4XE,The way you piece these chases together is so satisfying to watch. Thank you for the effort and quality!,"Thank you so much!  It means a lot to hear that. We put in the work to make every chase feel like a story — raw, intense, and real. Glad you're enjoying the ride!",2025-06-16T07:21:48Z,2025-06-16T09:19:37Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,knowledge,social_support
WhEeNh-o4XE,PIT maneuvers at 130 mph? Tasing a clearly mentally unstable woman instead of calling for medical help? This is not law enforcement—it's escalation and endangerment. Shameful.,"That’s a powerful and important perspective — and you're not alone in feeling that way. High-speed PITs and the use of force on someone in mental crisis raise serious questions about tactics, training, and where the line should be drawn between control and care. These are exactly the kinds of situations where the system needs to do better — not just enforce, but protect. Thank you for speaking up.",2025-06-16T06:59:17Z,2025-06-16T08:03:35Z,The Most Dangerous Police Chases of Criminals Captured on Dashcam! Out of Control 2025 Compilation#2,24,Police US Dashcam,24,Entertainment,knowledge,conflict
