video_id,comment,reply,comment_date,reply_date,video_title,category_id,channel_name
qBc1Ba-0o9E,To big to fit in between radiator and engine in most vehicles but it’s very cool but pretty pricey.,"It's not just for engine work. You can take this all over the vehicle. Pricey, when you are using hydraulics, everything has to be built well. You have so much more power than a screw thread.",2018-11-18T18:07:52Z,2018-11-18T20:35:48Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Damn. If the price is right id love the tool and attatchments for balancer and power steering pulleys,"our entry level kit is very affordable. Send me a message through the website, and I'll send you some pricing.",2018-11-18T17:07:53Z,2018-11-18T18:32:17Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"This is a great idea, the problem I see is fitting it onto the front of an engine without removing the cooling system. This looks like a great time saver but the time it saves to me is not worth draining, removing the rad reinstalling and refilling. Cool product I like the positive engagement that is has compared to a 2 or 3 jaw puller, is this something that can be used with my protapower or would I have to buy your special cylinders?","depends on the cylinders you have. The coupling fits on 5T, 12T hollow, 25T 50T and 100T cylinders. The little black cylinder is 10T and is our own.",2018-11-18T16:12:05Z,2018-11-18T18:38:53Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Hot damn...that puller looks amazing and a huge time saver...can anyone say rear I beam bushings?!,no problem. Show me a picture with some sizes and done.,2018-11-18T16:08:15Z,2018-11-18T18:39:38Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Do you have a crank puller attachment for the 3rd Gen Hemi engines? I would buy one in a heartbeat,send me a photo. I'm pretty sure our 3 jaw attachment would do this.,2018-11-18T16:06:11Z,2018-11-18T18:40:32Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"The manufacturer should send a promotional kit to Eric O at SouthMainAuto, here on Youtube. If it works as described, best advertising ever. Just beware, if it doesn't work he'll be honest.","Never heard of them. Depending on who he is, no problem.",2018-11-18T16:04:53Z,2018-11-18T18:41:28Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"$3,500 for an engine stand? Summit has a hand-crank version for $200...","yep. Our engine stand is not for everyone. And you certainly aren't comparing apples with apples. The gearbox alone costs more than double the Summit engine stand, the wheels nearly as much......I could go on.",2018-11-18T16:00:15Z,2018-11-18T18:43:58Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"(Full disclosure. I'm an engineer, not a mechanic, but I do equipment testing and other field work. I understand the pain of spending an hour or two in a ditch trying to work with basic equipment.)
Just watched this. True Respect for that rotating engine stand. 
The mechanics in the room clearly will be sold by the convenience of the tool but, as an engineer, true respect for its ability to be turned by a cordless drill. 
You can gear stuff down all you want but, looking at the speed of rotation coming from that small driver, you did this by removing almost all the load from those threads. Those must be some monster bearings and spaced well apart. And what is the diameter of the, I don't know what you call it, the axle of the thing.
There is a balance issue as well. Are those ""sandwich"" plates all designed to hold the engine with so its center of mass is in line with the rotation?","With the engine specific mounting plate, we aim the get a fully dressed engine on centre of rotation. We all know that during the build process the centre of rotation changes, and so too does the mass. If  the built engine is too far off centre, then you put excessive load on the gearbox, resulting in premature wear.
An offset load has very little effect on the head assembly. Only the overhang. We limit the load the engine stand can handle by the bearings and main shaft.
The main shaft starts out life as a large billet piece. Fro memory the diameter of the flange is about 150-160mm. The bearing housing on this particular engine stand (900kg/2000lb) is 89mm.
We have checked all our loads on the main shaft, clamping bolts, bearings, gearbox, etc to ensure a long service life.",2018-11-18T15:19:59Z,2018-11-18T18:55:27Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,What is the price on the engine stand??? That looks very promising,"send me a message through the website of Facebook, and I'll give you some pricing",2018-11-18T15:02:31Z,2018-11-18T18:57:46Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Seems like a great idea but from a mechanic the only issue I see is the product looks kind of bulky and the use that a car or truck with the radiator still in you will run into space issues.... Most older trucks may have enough room but cars not so much and plus price point to actual use will also be a concern because how many people are removing press on crank pulleys on a regular bases beside a machine shop,"unless you are an engine builder, you don't buy this tool, just for the applications in the video. You take this all over the vehicle. You may want to check out our YouTube channel for some ideas.",2018-11-18T15:00:36Z,2018-11-18T18:59:36Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,But your putting ALL the pulling force on the crank itself instead of pulling on the balancer itself....kool idea but I see the probability for somethin breaking,"You are pushing against the crank, just like with any other puller. It's just faster, easier and more powerful.",2018-11-18T14:18:26Z,2018-11-18T19:02:21Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Very stupid design. Lol try that in a real car. I beg u will hit the firewall on a side way engine. Or take the fan off plus radiator to used this tool on a straight engine.,allent yoglawm very stupid comment. This tool isn’t designed for DIY work on your own vehicle. This is for big shops that do large volumes of work with the engines out of the cars. Hence why he’s also promoting his electric engine stand with the puller.,2018-11-18T13:38:00Z,2018-11-18T16:27:21Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Seems cool, however what about in car? Is the tool small?","I have a number of customers using it in and out of vehicle. It's not just for engine work. You may want to check out our YouTube channel to see what else we get up too.
We do have shorter cylinder available. I like displaying with these cylinders as it will do 99% of applications in a single application.",2018-11-18T03:16:53Z,2018-11-19T01:05:14Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Peter M - your demo’s are just as awesome as the design of the tools themselves! Carpenters say a router is their second most import tool - your  puller/pusher system is second only to the power socket.,"Thank you very much for your compliments. I want this to be as common as a socket set in a mechanics toolbox, and used as often. My BHAG.",2018-11-18T01:04:17Z,2018-11-18T02:24:09Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"I think it's a great idea for engines that are taken apart on regular occasions, for instance race engines, but you'd have to use it very gingerly on older engines that haven't been taken apart for a while..","why? If you need to get stuff apart, you need to get it apart. You are less likely to damage parts using this tool than traditional methods.",2018-11-17T20:00:37Z,2018-11-17T20:12:46Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,"Very good idea, but that will never fit in a engine bay.","It does in some, and not in others.
If you are only using it for engine work, you are not getting the full benefit of the tool. I have a number of customers who have not even bought one attachment for engine work. They bought it for suspension and undercarriage work. I suggest you look at some of our other videos on YouTube.",2018-11-17T19:32:35Z,2018-11-17T19:39:36Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Not useful a to a technician. You can't fit that stuff in the engine bay.,There are a lot of mechanics who would disagree with you on this one.,2018-11-17T19:30:51Z,2018-11-17T19:40:53Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,Oooh. I want one and I  don't even own a car!,"don't have to own a car, as long as you are making money working on other peoples cars.",2018-11-17T19:26:01Z,2018-11-17T21:33:42Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,How well would that actually fit with the engine in the bay still? 9 times out of 10 I'm not pulling the engine out to remove those pulleys. Any thoughts?,"Why would you pull an engine. Some vehicle have room, some don't. If they don't I would pull the fans. If you still don't have enough room, pull the radiator.
We do have shorter cylinder available. If these don't fit, your traditional pullers wouldn't either.",2018-11-17T14:15:14Z,2018-11-17T19:33:03Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,This is a great idea if it had a porta power unit for when out on long 4wd trips in the Outback and you need to do a wheel bearing. Especialy with toyota where the rear axle is pressed in to the rear bearing and front aswell,We have a hand pump option. I also have a 600mm (2') extension to get down to the ABS wheel and the backing plate .,2018-11-17T03:58:04Z,2018-11-17T04:06:01Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
qBc1Ba-0o9E,i like the multi use and quick removal and apply but i bet its easy to break parts with all that hydraulic power,"Yes it is definitely possible. It's like with anything that has a lot of power, treat it with respect and you will enjoy the benefit. We do try and make it so that the tool and parts are not destroyed easily.",2018-11-17T03:22:36Z,2018-11-17T03:30:53Z,One of the best new tools we saw at SEMA 2018- Mechanics Mate Quick Change Puller,2,Motive Video
